utc_timestamp,cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead,GB_GBN_price_day_ahead,IE_sem_price_day_ahead,IT_BRNN_price_day_ahead,IT_CNOR_price_day_ahead,IT_CSUD_price_day_ahead,IT_FOGN_price_day_ahead,IT_GR_price_day_ahead,IT_NORD_price_day_ahead,IT_NORD_AT_price_day_ahead,IT_NORD_CH_price_day_ahead,IT_NORD_FR_price_day_ahead,IT_NORD_SI_price_day_ahead,IT_PRGP_price_day_ahead,IT_ROSN_price_day_ahead,IT_SACO_AC_price_day_ahead,IT_SACO_DC_price_day_ahead,IT_SARD_price_day_ahead,IT_SICI_price_day_ahead,IT_SUD_price_day_ahead,NO_1_price_day_ahead,NO_2_price_day_ahead,NO_3_price_day_ahead,NO_4_price_day_ahead,NO_5_price_day_ahead,SE_1_price_day_ahead,SE_2_price_day_ahead,SE_3_price_day_ahead,SE_4_price_day_ahead
2017-01-05T00:00:00Z,2017-01-05T01:00:00+0100,33,,30.23,30.23,42.15,,29.99,48.41,29.99,29.99,29.99,48.41,48.41,48.41,48.41,48.41,29.99,29.99,29.99,48.41,29.99,29.99,29.99,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23,30.23
2017-01-05T01:00:00Z,2017-01-05T02:00:00+0100,31,,30,30,41.54,,29.97,50,29.97,29.97,29.97,50,50,50,50,50,29.97,29.97,29.97,50,29.97,29.97,29.97,30,30,30,30,30,30,30,30,30
2017-01-05T02:00:00Z,2017-01-05T03:00:00+0100,31,,30.06,30.06,39.43,,29.97,47.46,29.97,29.97,29.97,47.46,47.46,47.46,47.46,47.46,29.97,29.97,29.97,47.46,29.97,29.97,29.97,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06,30.06
2017-01-05T03:00:00Z,2017-01-05T04:00:00+0100,33,,30.61,30.61,36.86,,30,42.34,30,30,30,42.34,42.34,42.34,42.34,42.34,30,30,30,42.34,30,30,30,30.61,30.61,30.61,30.61,30.61,30.61,30.61,30.61,30.61
2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,37,,28.96,32.45,37.54,,38,45.18,38,38,38,45.18,45.18,45.18,45.18,45.18,30.02,30.02,38,45.18,38,30.02,38,31.91,31.13,31.33,31.33,31.13,32.45,32.45,32.45,32.45
2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,43,,33.82,34.87,41.53,,39.89,54.09,39.89,39.89,39.89,54.09,54.09,54.09,54.09,54.09,39.89,39.89,39.89,54.09,39.89,39.89,39.89,32.91,31.65,33.89,33.66,31.65,34.87,34.87,34.87,34.87
2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,56,,37.21,42.07,48.88,,52,58.61,52,52,52,65.03,65.03,65.03,65.03,65.03,52,52,52,58.61,52,52,52,42.07,33.08,34.89,34.89,33.08,42.07,42.07,42.07,42.07
2017-01-05T07:00:00Z,2017-01-05T08:00:00+0100,59,,38.98,43.38,50.84,,45,68.91,45,45,45,68.91,68.91,68.91,68.91,68.91,45,45,45,68.91,45,45,45,43.38,38.98,34.94,34.94,34.94,43.38,43.38,43.38,43.38
2017-01-05T08:00:00Z,2017-01-05T09:00:00+0100,57,,39.01,42.04,53,,43.89,70.49,43.89,43.89,43.89,70.49,70.49,70.49,70.49,70.49,43.89,43.89,43.89,70.49,43.89,43.89,43.89,42.04,38.86,34.93,34.93,34.49,42.04,42.04,42.04,42.04
2017-01-05T09:00:00Z,2017-01-05T10:00:00+0100,54,,43.04,43.04,58.96,,39.55,71.54,39.55,39.55,39.55,71.54,71.54,71.54,71.54,71.54,39.55,39.55,39.55,71.54,39.55,39.55,39.55,43.04,33.9,36.84,36.84,33.9,43.04,43.04,43.04,43.04
2017-01-05T10:00:00Z,2017-01-05T11:00:00+0100,53,,44.54,44.54,52.96,,31.08,70.2,31.08,31.08,31.08,70.2,70.2,70.2,70.2,70.2,31.08,31.08,31.08,70.2,31.08,31.08,31.08,44.54,33.4,34.94,34.94,33.4,44.54,44.54,44.54,44.54
2017-01-05T11:00:00Z,2017-01-05T12:00:00+0100,52,,44.56,44.56,46.57,,30.01,65,30.01,30.01,30.01,65,65,65,65,65,30.01,30.01,30.01,65,30.01,30.01,30.01,44.56,32.98,34.1,34.1,32.98,44.56,44.56,44.56,44.56
2017-01-05T12:00:00Z,2017-01-05T13:00:00+0100,52,,44.66,44.66,46.51,,29.99,63.17,29.99,29.99,29.99,63.17,63.17,63.17,63.17,63.17,29.99,29.99,29.99,63.17,29.99,29.99,29.99,44.66,32.92,34.38,34.38,32.92,44.66,44.66,44.66,44.66
2017-01-05T13:00:00Z,2017-01-05T14:00:00+0100,52,,44.99,44.99,46.08,,29.99,67,29.99,29.99,29.99,67,67,67,67,67,29.99,29.99,29.99,67,29.99,29.99,29.99,44.99,32.9,34.48,34.48,32.9,44.99,44.99,44.99,44.99
2017-01-05T14:00:00Z,2017-01-05T15:00:00+0100,55,,56.1,56.1,47.42,,30.01,70.51,30.01,30.01,30.01,70.51,70.51,70.51,70.51,70.51,30.01,30.01,30.01,70.51,30.01,30.01,30.01,56.1,32.94,34.47,34.47,32.94,56.1,56.1,56.1,56.1
2017-01-05T15:00:00Z,2017-01-05T16:00:00+0100,63,,69.7,69.7,57.5,,44.78,69.7,44.78,44.78,44.78,69.7,69.7,69.7,69.7,69.7,44.78,44.78,44.78,69.7,44.78,44.78,44.78,69.7,35.09,33.59,33.59,32.94,69.7,69.7,69.7,69.7
2017-01-05T16:00:00Z,2017-01-05T17:00:00+0100,74,,73.92,73.92,65.59,,52.31,73.92,63,52.31,52.31,73.92,73.92,73.92,73.92,73.92,52.31,52.31,63,73.92,63,52.31,52.31,73.92,33.98,32.87,32.87,32.87,73.92,73.92,73.92,73.92
2017-01-05T17:00:00Z,2017-01-05T18:00:00+0100,69,,71.99,71.99,125,,52.32,69.2,69.2,52.32,52.32,69.2,69.2,69.2,69.2,69.2,52.32,52.32,69.2,69.2,69.2,52.32,52.32,71.99,33.46,32.66,32.34,32.66,71.99,71.99,71.99,71.99
2017-01-05T18:00:00Z,2017-01-05T19:00:00+0100,66,,50.08,50.08,77.95,,53,65.15,65.15,53,53,65.15,65.15,65.15,65.15,65.15,53,53,65.15,65.15,65.15,53,53,50.08,32.4,32.4,31.69,32.4,50.08,50.08,50.08,50.08
2017-01-05T19:00:00Z,2017-01-05T20:00:00+0100,57,,44.89,44.89,59.02,,53,58.61,53,53,53,64.24,64.24,64.24,64.24,64.24,53,53,53,58.61,53,53,53,44.89,32.23,32.23,31.18,32.23,44.89,44.89,44.89,44.89
2017-01-05T20:00:00Z,2017-01-05T21:00:00+0100,49,,42.05,42.05,52.17,,52,52,52,52,52,63.3,63.3,63.3,63.3,63.3,52,52,52,52,52,52,52,42.05,31.92,31.92,31.13,31.92,42.05,42.05,42.05,42.05
2017-01-05T21:00:00Z,2017-01-05T22:00:00+0100,48,,37.22,37.22,47.29,,50.96,51.61,50.96,50.96,50.96,62.6,62.6,62.6,62.6,62.6,50.96,50.96,50.96,51.61,50.96,50.96,50.96,35.93,31.62,31.62,30.02,31.62,37.22,37.22,37.22,37.22
2017-01-05T22:00:00Z,2017-01-05T23:00:00+0100,41,,33.53,34.65,41.53,,39.55,39.55,39.55,39.55,39.55,65.51,65.51,65.51,65.51,65.51,39.55,39.55,39.55,39.55,39.55,39.55,39.55,33.08,31.42,31.42,29.65,31.42,34.65,34.65,34.65,34.65
2017-01-05T23:00:00Z,2017-01-06T00:00:00+0100,44,,35.84,35.84,43.6,,45.97,50.85,45.97,45.97,45.97,54.42,54.42,54.42,54.42,54.42,45.97,45.97,45.97,50.85,45.97,45.97,45.97,31.32,31.32,31.32,26.65,31.32,35.84,35.84,35.84,35.84
2017-01-06T00:00:00Z,2017-01-06T01:00:00+0100,41,,35.54,35.54,44.96,,39.89,50.85,39.89,39.89,39.89,53.28,53.28,53.28,53.28,53.28,39.89,39.89,39.89,50.85,39.89,39.89,39.89,31.14,31.14,31.14,26.55,31.14,35.54,35.54,35.54,35.54
2017-01-06T01:00:00Z,2017-01-06T02:00:00+0100,39,,34.59,34.59,43.41,,39.55,50.85,39.55,39.55,39.55,50.85,50.85,50.85,50.85,50.85,39.55,39.55,39.55,50.85,39.55,39.55,39.55,31.1,31.1,31.1,26.48,31.1,34.59,34.59,34.59,34.59
2017-01-06T02:00:00Z,2017-01-06T03:00:00+0100,38,,34.28,34.28,40.1,,36.77,48.14,36.77,36.77,36.77,48.14,48.14,48.14,48.14,48.14,36.77,36.77,36.77,48.14,36.77,36.77,36.77,31.08,31.08,31.08,26.43,31.08,34.28,34.28,34.28,34.28
2017-01-06T03:00:00Z,2017-01-06T04:00:00+0100,39,,34.16,34.16,38.93,,36.72,46.74,36.72,36.72,36.72,46.74,46.74,46.74,46.74,46.74,36.72,36.72,36.72,46.74,36.72,36.72,36.72,31.1,31.1,31.1,26.42,31.1,34.16,34.16,34.16,34.16
2017-01-06T04:00:00Z,2017-01-06T05:00:00+0100,40,,32.59,32.59,38,,36.72,48.41,36.72,36.72,36.72,48.41,48.41,48.41,48.41,48.41,36.72,36.72,36.72,48.41,36.72,36.72,36.72,31.33,31.33,31.33,26.51,31.33,32.59,32.59,32.59,32.59
2017-01-06T05:00:00Z,2017-01-06T06:00:00+0100,49,,34.32,34.32,41.91,,39.56,50.85,39.56,39.56,39.56,53.29,53.29,53.29,53.29,53.29,39.56,39.56,39.56,50.85,39.56,39.56,39.56,31.73,31.73,31.73,27.33,31.73,34.32,34.32,34.32,34.32
2017-01-06T06:00:00Z,2017-01-06T07:00:00+0100,59,,33.97,49.49,46.69,,39.89,50.85,39.89,39.89,39.89,62,62,62,62,62,39.89,39.89,39.89,50.85,39.89,39.89,39.89,33.97,32.47,32.27,27.69,32.27,33.97,33.97,33.97,48.3
2017-01-06T07:00:00Z,2017-01-06T08:00:00+0100,60,,34,59.92,46.67,,39.89,50.85,39.89,39.89,39.89,59.92,59.92,59.92,59.92,59.92,39.89,39.89,39.89,50.85,39.89,39.89,39.89,34,32.77,32.47,27.93,32.47,34,34,34,58.48
2017-01-06T08:00:00Z,2017-01-06T09:00:00+0100,59,,32.5,60,54.98,,41,50.85,41,41,41,60,60,60,60,60,41,41,41,50.85,41,41,41,34.05,32.5,32.5,27.99,32.5,34.05,34.05,34.05,34.05
2017-01-06T09:00:00Z,2017-01-06T10:00:00+0100,58,,31.98,60.04,54.47,,39.89,48.51,39.89,39.89,39.89,63.1,63.1,63.1,63.1,63.1,39.89,39.89,39.89,48.51,39.89,39.89,39.89,34.55,31.98,31.98,27.98,31.98,34.55,34.55,34.55,58.6
2017-01-06T10:00:00Z,2017-01-06T11:00:00+0100,56,,31.45,57.7,50.72,,39.89,50.85,39.89,39.89,39.89,59.55,59.55,59.55,59.55,59.55,39.89,39.89,39.89,50.85,39.89,39.89,39.89,34.58,31.45,31.45,27.96,31.45,34.58,34.58,34.58,56.31
2017-01-06T11:00:00Z,2017-01-06T12:00:00+0100,55,,31.27,45.83,47.06,,39.89,50.85,39.89,39.89,39.89,62,62,62,62,62,39.89,39.89,39.89,50.85,39.89,39.89,39.89,34.16,31.27,31.27,27.83,31.27,34.16,34.16,34.16,34.92
2017-01-06T12:00:00Z,2017-01-06T13:00:00+0100,53,,30.86,45.78,48.34,,39.56,50.85,39.56,39.56,39.56,54.51,54.51,54.51,54.51,54.51,39.56,39.56,39.56,50.85,39.56,39.56,39.56,33.68,30.86,31.18,27.77,31.18,33.92,33.92,33.92,38.82
2017-01-06T13:00:00Z,2017-01-06T14:00:00+0100,53,,30.8,35.49,46.59,,39.56,50.85,39.56,39.56,39.56,63.1,63.1,63.1,63.1,63.1,39.56,39.56,39.56,50.85,39.56,39.56,39.56,33.88,30.8,31.15,27.74,31.15,33.88,33.88,33.88,35.49
2017-01-06T14:00:00Z,2017-01-06T15:00:00+0100,57,,30.57,36.24,46.06,,39.89,55.51,39.89,39.89,39.89,62.61,62.61,62.61,62.61,62.61,39.89,39.89,39.89,55.51,39.89,39.89,39.89,34.01,30.57,31.15,27.69,31.15,34.38,34.38,34.38,36.24
2017-01-06T15:00:00Z,2017-01-06T16:00:00+0100,65,,30.59,56.14,46.53,,52,52,52,52,52,63.1,63.1,63.1,63.1,63.1,52,52,52,52,52,52,52,31.72,30.59,31.09,27.58,31.09,34.56,34.56,34.56,56.14
2017-01-06T16:00:00Z,2017-01-06T17:00:00+0100,71,,30.9,55.62,58.74,,54,59.7,59.7,54,54,71.01,71.01,71.01,71.01,71.01,54,54,59.7,59.7,59.7,54,54,33.21,30.9,31.02,27.48,31.02,34.31,34.31,34.31,55.62
2017-01-06T17:00:00Z,2017-01-06T18:00:00+0100,67,,30.71,41.47,99,,54,72.3,72.3,54,54,72.3,72.3,72.3,72.3,72.3,54,54,72.3,72.3,72.3,54,54,30.97,30.71,30.97,27.41,30.97,34.16,34.16,34.16,41.47
2017-01-06T18:00:00Z,2017-01-06T19:00:00+0100,61,,30.37,35.65,61.23,,54,63.18,63.18,54,54,79.9,79.9,79.9,79.9,79.9,54,54,63.18,63.18,63.18,54,54,30.7,30.37,30.7,27.35,30.7,33.11,33.11,33.11,35.65
2017-01-06T19:00:00Z,2017-01-06T20:00:00+0100,51,,30.28,32.13,50.07,,55,72,72,55,55,72,72,72,72,72,55,55,72,72,72,55,55,30.61,30.28,30.61,27.31,30.61,32.13,32.13,32.13,32.13
2017-01-06T20:00:00Z,2017-01-06T21:00:00+0100,40,,30.08,31.56,50,,54,69.01,69.01,54,54,69.01,69.01,69.01,69.01,69.01,54,54,69.01,69.01,69.01,54,54,30.08,30.08,30.08,27.2,30.08,31.56,31.56,31.56,31.56
2017-01-06T21:00:00Z,2017-01-06T22:00:00+0100,39,,29.81,30.18,51.51,,53.38,63.1,53.38,53.38,53.38,63.1,63.1,63.1,63.1,63.1,53.38,53.38,53.38,63.1,53.38,53.38,53.38,29.81,29.81,29.81,26.51,29.81,30.18,30.18,30.18,30.18
2017-01-06T22:00:00Z,2017-01-06T23:00:00+0100,35,,29.01,29.01,42.07,,52,59.7,52,52,52,63.1,63.1,63.1,63.1,63.1,52,52,52,59.7,52,52,52,29.01,29.01,29.01,26.45,29.01,29.01,29.01,29.01,29.01
2017-01-06T23:00:00Z,2017-01-07T00:00:00+0100,40,,29.35,29.35,45.97,,47,49.7,47,47,47,53.26,53.26,53.26,53.26,53.26,47,47,47,49.7,47,47,47,29.35,29.35,29.35,26.23,29.35,29.35,29.35,29.35,29.35
2017-01-07T00:00:00Z,2017-01-07T01:00:00+0100,37,,27.32,28.88,46.06,,40.65,49.7,40.65,40.65,40.65,52.05,52.05,52.05,52.05,52.05,40.65,40.65,40.65,49.7,40.65,40.65,40.65,28.88,28.88,28.88,26.14,28.88,28.88,28.88,28.88,28.88
2017-01-07T01:00:00Z,2017-01-07T02:00:00+0100,35,,26.98,28.28,43.3,,40.65,49.7,40.65,40.65,40.65,51.05,51.05,51.05,51.05,51.05,40.65,40.65,40.65,49.7,40.65,40.65,40.65,28.28,28.28,28.28,26.06,28.28,28.28,28.28,28.28,28.28
2017-01-07T02:00:00Z,2017-01-07T03:00:00+0100,34,,26.93,27.84,41.4,,40.64,49.7,40.64,40.64,40.64,52,52,52,52,52,40.64,40.64,40.64,49.7,40.64,40.64,40.64,27.84,27.84,27.84,26,27.84,27.84,27.84,27.84,27.84
2017-01-07T03:00:00Z,2017-01-07T04:00:00+0100,33,,27.44,28.04,40.1,,36.44,49.7,36.44,36.44,36.44,50.78,50.78,50.78,50.78,50.78,36.44,36.44,36.44,49.7,36.44,36.44,36.44,28.04,28.04,28.04,26,28.04,28.04,28.04,28.04,28.04
2017-01-07T04:00:00Z,2017-01-07T05:00:00+0100,33,,28.64,28.64,40.92,,40.65,49.7,40.65,40.65,40.65,50.74,50.74,50.74,50.74,50.74,40.65,40.65,40.65,49.7,40.65,40.65,40.65,28.64,28.64,28.64,26.01,28.64,28.64,28.64,28.64,28.64
2017-01-07T05:00:00Z,2017-01-07T06:00:00+0100,30,,29.1,29.1,40.34,,41,49.7,41,41,41,54.08,54.08,54.08,54.08,54.08,41,41,41,49.7,41,41,41,29.1,29.1,29.1,26.06,29.1,29.1,29.1,29.1,29.1
2017-01-07T06:00:00Z,2017-01-07T07:00:00+0100,34,,29.49,29.49,37.91,,53,56.28,53,53,53,56.28,56.28,56.28,56.28,56.28,53,53,53,56.28,53,53,53,29.49,29.49,29.49,26.15,29.49,29.49,29.49,29.49,29.49
2017-01-07T07:00:00Z,2017-01-07T08:00:00+0100,36,,29.97,29.97,40,,53.36,53.36,53.36,53.36,53.36,61.28,61.28,61.28,61.28,61.28,53.36,53.36,53.36,53.36,53.36,53.36,53.36,29.97,29.97,29.97,26.25,29.97,29.97,29.97,29.97,29.97
2017-01-07T08:00:00Z,2017-01-07T09:00:00+0100,40,,30.51,30.72,41.83,,53,65.7,53,53,53,65.7,65.7,65.7,65.7,65.7,53,53,53,65.7,53,53,53,30.72,30.51,30.51,26.29,30.51,30.72,30.72,30.72,30.72
2017-01-07T09:00:00Z,2017-01-07T10:00:00+0100,41,,30.69,31.47,53,,52,63.1,52,52,52,63.1,63.1,63.1,63.1,63.1,52,52,52,63.1,52,52,52,31.47,30.69,30.69,26.38,30.69,31.47,31.47,31.47,31.47
2017-01-07T10:00:00Z,2017-01-07T11:00:00+0100,43,,30.74,31.9,53.91,,48.01,65.7,48.01,48.01,48.01,65.7,65.7,65.7,65.7,65.7,48.01,48.01,48.01,65.7,48.01,48.01,48.01,31.9,30.74,30.74,26.41,30.74,31.9,31.9,31.9,31.9
2017-01-07T11:00:00Z,2017-01-07T12:00:00+0100,44,,30.72,31.52,53.47,,43.99,55.6,43.99,43.99,43.99,55.6,55.6,55.6,55.6,55.6,43.99,43.99,43.99,55.6,43.99,43.99,43.99,31.52,30.72,30.72,26.44,30.72,31.52,31.52,31.52,31.52
2017-01-07T12:00:00Z,2017-01-07T13:00:00+0100,41,,30.7,31.32,53.26,,43.99,49.7,43.99,43.99,43.99,61.9,61.9,61.9,61.9,61.9,43.99,43.99,43.99,49.7,43.99,43.99,43.99,31.32,30.7,30.7,26.46,30.7,31.32,31.32,31.32,31.32
2017-01-07T13:00:00Z,2017-01-07T14:00:00+0100,43,,30.77,31.85,46.04,,49.69,53.74,49.69,49.69,49.69,53.74,53.74,53.74,53.74,53.74,49.69,49.69,49.69,53.74,49.69,49.69,49.69,31.85,30.77,30.77,26.44,30.77,31.85,31.85,31.85,31.85
2017-01-07T14:00:00Z,2017-01-07T15:00:00+0100,46,,30.92,32.83,44.51,,53,53.26,53,53,53,53.26,53.26,53.26,53.26,53.26,53,53,53,53.26,53,53,53,32.83,30.92,30.92,26.48,30.92,32.83,32.83,32.83,32.83
2017-01-07T15:00:00Z,2017-01-07T16:00:00+0100,51,,31.15,34.62,49.38,,54,59.08,59.08,54,54,59.08,59.08,59.08,59.08,59.08,54,54,59.08,59.08,59.08,54,54,34.62,31.15,31.15,26.41,31.15,34.62,34.62,34.62,34.62
2017-01-07T16:00:00Z,2017-01-07T17:00:00+0100,56,,31.43,35.32,61.53,,60,69.99,69.99,60,60,69.99,69.99,69.99,69.99,69.99,60,60,69.99,69.99,69.99,60,60,35.18,31.43,31.43,26.39,31.43,35.18,35.18,35.18,35.32
2017-01-07T17:00:00Z,2017-01-07T18:00:00+0100,56,,31.44,34.28,92.6,,70,76.52,76.52,70,70,76.52,76.52,76.52,76.52,76.52,70,70,76.52,76.52,76.52,70,70,34.28,31.44,31.44,26.36,31.44,34.28,34.28,34.28,34.28
2017-01-07T18:00:00Z,2017-01-07T19:00:00+0100,51,,31.18,33.35,68.55,,78.28,78.28,78.28,78.28,78.28,78.28,78.28,78.28,78.28,78.28,80,78.28,78.28,78.28,78.28,80,78.28,33.35,31.18,31.18,26.34,31.18,33.35,33.35,33.35,33.35
2017-01-07T19:00:00Z,2017-01-07T20:00:00+0100,45,,31.05,32.67,57.02,,68,68,68,68,68,68,68,68,68,68,69.29,68,68,68,68,69.29,68,32.67,31.05,31.05,26.29,31.05,32.67,32.67,32.67,32.67
2017-01-07T20:00:00Z,2017-01-07T21:00:00+0100,43,,30.96,32.55,50.14,,56,60,60,56,56,60,60,60,60,60,56,56,60,60,60,56,56,32.55,30.96,30.96,26.26,30.96,32.55,32.55,32.55,32.55
2017-01-07T21:00:00Z,2017-01-07T22:00:00+0100,44,,30.83,31.84,48.52,,55,60,60,55,55,60,60,60,60,60,55,55,60,60,60,55,55,31.84,30.83,30.83,26.23,30.83,31.84,31.84,31.84,31.84
2017-01-07T22:00:00Z,2017-01-07T23:00:00+0100,38,,30.6,30.6,40.99,,52.85,52.85,52.85,52.85,52.85,63.1,63.1,63.1,63.1,63.1,52.85,52.85,52.85,52.85,52.85,52.85,52.85,30.6,30.6,30.6,26.2,30.6,30.6,30.6,30.6,30.6
2017-01-07T23:00:00Z,2017-01-08T00:00:00+0100,38,,30.75,30.75,44.03,,53,53,53,53,53,54.1,54.1,54.1,54.1,54.1,53,53,53,53,53,53,53,30.75,30.75,30.75,26.1,30.75,30.75,30.75,30.75,30.75
2017-01-08T00:00:00Z,2017-01-08T01:00:00+0100,37,,30.64,30.64,44.8,,51.2,51.2,51.2,51.2,51.2,52.41,52.41,52.41,52.41,52.41,51.2,51.2,51.2,51.2,51.2,51.2,51.2,30.64,30.64,30.64,26.06,30.64,30.64,30.64,30.64,30.64
2017-01-08T01:00:00Z,2017-01-08T02:00:00+0100,35,,30.53,30.53,46.32,,50,50,50,50,50,52.42,52.42,52.42,52.42,52.42,50,50,50,50,50,50,50,30.53,30.53,30.53,26.01,30.53,30.53,30.53,30.53,30.53
2017-01-08T02:00:00Z,2017-01-08T03:00:00+0100,33,,30.54,30.54,41.94,,49.7,49.7,49.7,49.7,49.7,50.22,50.22,50.22,50.22,50.22,49.7,49.7,49.7,49.7,49.7,49.7,49.7,30.54,30.54,30.54,26,30.54,30.54,30.54,30.54,30.54
2017-01-08T03:00:00Z,2017-01-08T04:00:00+0100,33,,30.63,30.63,40.08,,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,30.63,30.63,30.63,25.93,30.63,30.63,30.63,30.63,30.63
2017-01-08T04:00:00Z,2017-01-08T05:00:00+0100,36,,30.7,30.7,40.08,,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,30.7,30.7,30.7,25.95,30.7,30.7,30.7,30.7,30.7
2017-01-08T05:00:00Z,2017-01-08T06:00:00+0100,35,,30.77,30.77,39.37,,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,30.77,30.77,30.69,26,30.77,30.77,30.77,30.77,30.77
2017-01-08T06:00:00Z,2017-01-08T07:00:00+0100,38,,30.58,30.58,41.86,,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,50.13,30.58,30.58,30.58,26.01,30.58,30.58,30.58,30.58,30.58
2017-01-08T07:00:00Z,2017-01-08T08:00:00+0100,38,,30.75,30.75,35.01,,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,30.75,30.75,30.75,26.07,30.75,30.75,30.75,30.75,30.75
2017-01-08T08:00:00Z,2017-01-08T09:00:00+0100,43,,31.09,31.09,39,,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,31.09,30.95,30.95,26.08,30.95,31.09,31.09,31.09,31.09
2017-01-08T09:00:00Z,2017-01-08T10:00:00+0100,47,,35.05,35.05,48.49,,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,31.93,30.99,30.99,26.09,30.99,31.93,31.93,31.93,35.05
2017-01-08T10:00:00Z,2017-01-08T11:00:00+0100,48,,27.87,35.51,49.07,,54,54,54,54,54,56.2,56.2,56.2,56.2,56.2,54,54,54,54,54,54,54,30.99,30.99,30.99,26.13,30.99,30.99,30.99,30.99,35.51
2017-01-08T11:00:00Z,2017-01-08T12:00:00+0100,47,,30.96,37.61,56.03,,54,54,54,54,54,55.1,55.1,55.1,55.1,55.1,54,54,54,54,54,54,54,30.96,30.96,30.96,26.15,30.96,30.96,30.96,30.96,37.61
2017-01-08T12:00:00Z,2017-01-08T13:00:00+0100,44,,30.87,36.96,53.95,,54,54,54,54,54,56.2,56.2,56.2,56.2,56.2,54,54,54,54,54,54,54,30.87,30.87,30.87,26.18,30.87,30.87,30.87,30.87,36.96
2017-01-08T13:00:00Z,2017-01-08T14:00:00+0100,42,,30.85,35.14,47.9,,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,30.85,30.85,30.85,26.18,30.85,30.85,30.85,30.85,35.14
2017-01-08T14:00:00Z,2017-01-08T15:00:00+0100,44,,30.96,35.16,46.38,,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,30.96,30.96,30.96,26.19,30.96,30.96,30.96,30.96,35.16
2017-01-08T15:00:00Z,2017-01-08T16:00:00+0100,47,,31.6,35.63,47.32,,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,57.58,54.08,54.08,54.08,54.08,57.58,54.08,31.6,31.12,31.12,26.17,31.12,31.6,31.6,31.6,35.63
2017-01-08T16:00:00Z,2017-01-08T17:00:00+0100,55,,31.84,35.27,60.76,,60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95,66.23,60.95,60.95,60.95,60.95,66.23,60.95,31.84,31.13,31.13,26.15,31.13,31.84,31.84,31.84,35.27
2017-01-08T17:00:00Z,2017-01-08T18:00:00+0100,55,,31.46,34,94.95,,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,85.28,70.51,70.51,70.51,70.51,85.28,70.51,31.46,31.1,31.1,26.14,31.1,31.46,31.46,31.46,34
2017-01-08T18:00:00Z,2017-01-08T19:00:00+0100,54,,31,32.97,67.48,,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,85.28,75.52,75.52,75.52,75.52,85.28,75.52,31.15,31,31,26.15,31,31.15,31.15,31.15,32.97
2017-01-08T19:00:00Z,2017-01-08T20:00:00+0100,49,,30.83,30.83,58.82,,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,85.28,73.2,73.2,73.2,73.2,85.28,73.2,30.83,30.83,30.83,26.15,30.83,30.83,30.83,30.83,30.83
2017-01-08T20:00:00Z,2017-01-08T21:00:00+0100,44,,30.95,30.95,55,,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,85.28,68.4,68.4,68.4,68.4,85.28,68.4,30.95,30.95,30.95,26.16,30.95,30.95,30.95,30.95,30.95
2017-01-08T21:00:00Z,2017-01-08T22:00:00+0100,45,,30.55,30.55,41.16,,60,63.2,60,60,60,63.2,63.2,63.2,63.2,63.2,60.13,60,60,63.2,60,60.13,60,30.55,30.55,30.55,26.14,30.55,30.55,30.55,30.55,30.55
2017-01-08T22:00:00Z,2017-01-08T23:00:00+0100,39,,29.89,29.89,35.65,,54,57.4,54,54,54,57.4,57.4,57.4,57.4,57.4,57.57,54,54,57.4,54,57.57,54,29.89,29.89,29.89,26.16,29.89,29.89,29.89,29.89,29.89
2017-01-08T23:00:00Z,2017-01-09T00:00:00+0100,39,,29.56,29.56,39.78,,51,54.99,51,51,51,55.85,55.85,55.85,55.85,55.85,51,51,51,54.99,51,51,51,29.56,29.56,29.56,26.12,29.56,29.56,29.56,29.56,29.56
